Sentence_1,Sentence_2,Word,Same_sense,Distance,Layer,S1_ntokens,S2_ntokens,token_diffs
Era una llama ardiente,Era una llama brillante,llama,True,0.029520690441131592,7,8,8,0
Era una llama ardiente,Era una llama peruana,llama,False,0.01851719617843628,7,8,8,0
Era una llama ardiente,Era una llama lanuda,llama,False,0.013724207878112793,7,8,8,0
Era una llama brillante,Era una llama peruana,llama,False,0.024927139282226562,7,6,6,0
Era una llama brillante,Era una llama lanuda,llama,False,0.014675319194793701,7,6,6,0
Era una llama peruana,Era una llama lanuda,llama,True,0.015531420707702637,7,8,8,0
Tenía una mano de hierro,Tenía una mano dura,mano,True,0.05692017078399658,7,9,9,0
Tenía una mano de hierro,Tenía una mano lastimada,mano,False,0.0359724760055542,7,9,9,0
Tenía una mano de hierro,Tenía una mano arrugada,mano,False,0.04846316576004028,7,9,9,0
Tenía una mano de hierro,Tenía una mano sudada,mano,False,0.046595096588134766,7,9,9,0
Tenía una mano dura,Tenía una mano lastimada,mano,False,0.07400244474411011,7,7,7,0
Tenía una mano dura,Tenía una mano arrugada,mano,False,0.08158081769943237,7,7,7,0
Tenía una mano dura,Tenía una mano sudada,mano,False,0.04181772470474243,7,7,7,0
Tenía una mano lastimada,Tenía una mano arrugada,mano,True,0.02270108461380005,7,9,9,0
Tenía una mano lastimada,Tenía una mano sudada,mano,True,0.033286869525909424,7,9,9,0
Tenía una mano arrugada,Tenía una mano sudada,mano,True,0.0332377552986145,7,9,9,0
Tenía una muñeca fracturada,Tenía una muñeca lesionada,muñeca,True,0.019658327102661133,7,11,11,0
Tenía una muñeca fracturada,Tenía una muñeca preciosa,muñeca,False,0.01694464683532715,7,11,11,0
Tenía una muñeca fracturada,Tenía una muñeca plástica,muñeca,False,0.015897154808044434,7,11,11,0
Tenía una muñeca lesionada,Tenía una muñeca preciosa,muñeca,False,0.03160732984542847,7,11,11,0
Tenía una muñeca lesionada,Tenía una muñeca plástica,muñeca,False,0.02387183904647827,7,11,11,0
Tenía una muñeca preciosa,Tenía una muñeca plástica,muñeca,True,0.017124474048614502,7,10,10,0
Era una naranja jugosa,Era una naranja madura,naranja,True,0.021269500255584717,7,8,8,0
Era una naranja jugosa,Era un naranja oscuro,naranja,False,0.03295868635177612,7,8,8,0
Era una naranja jugosa,Era un naranja brillante,naranja,False,0.03761857748031616,7,8,8,0
Era una naranja madura,Era un naranja oscuro,naranja,False,0.018893539905548096,7,7,7,0
Era una naranja madura,Era un naranja brillante,naranja,False,0.024059176445007324,7,7,7,0
Era un naranja oscuro,Era un naranja brillante,naranja,True,0.03117460012435913,7,7,7,0
Era una nave de madera,Era una nave marítima,nave,True,0.04119586944580078,7,7,7,0
Era una nave de madera,Era una nave católica,nave,False,0.019028425216674805,7,7,7,0
Era una nave de madera,Era una nave sagrada,nave,False,0.026478290557861328,7,7,7,0
Era una nave marítima,Era una nave católica,nave,False,0.034146785736083984,7,8,8,0
Era una nave marítima,Era una nave sagrada,nave,False,0.025408804416656494,7,8,8,0
Era una nave católica,Era una nave sagrada,nave,True,0.017464160919189453,7,6,6,0
Era una nota desafinada,Era una nota aguda,nota,True,0.017969846725463867,7,8,8,0
Era una nota desafinada,Era una nota musical,nota,True,0.03360265493392944,7,8,8,0
Era una nota desafinada,Era una nota académica,nota,False,0.03784435987472534,7,8,8,0
Era una nota desafinada,Era una nota decepcionante,nota,False,0.020377755165100098,7,8,8,0
Era una nota desafinada,Era una nota satisfactoria,nota,False,0.02154219150543213,7,8,8,0
Era una nota aguda,Era una nota musical,nota,True,0.031125903129577637,7,7,7,0
Era una nota aguda,Era una nota académica,nota,False,0.028258323669433594,7,7,7,0
Era una nota aguda,Era una nota decepcionante,nota,False,0.02889043092727661,7,7,7,0
Era una nota aguda,Era una nota satisfactoria,nota,False,0.024220585823059082,7,7,7,0
Era una nota musical,Era una nota académica,nota,False,0.01845848560333252,7,6,6,0
Era una nota musical,Era una nota decepcionante,nota,False,0.030519187450408936,7,6,6,0
Era una nota musical,Era una nota satisfactoria,nota,False,0.031550586223602295,7,6,6,0
Era una nota académica,Era una nota decepcionante,nota,True,0.031018555164337158,7,6,6,0
Era una nota académica,Era una nota satisfactoria,nota,True,0.0324210524559021,7,6,6,0
Era una nota decepcionante,Era una nota satisfactoria,nota,True,0.014794588088989258,7,7,7,0
Se trataba de una ola marítima,Se trataba de una ola navegable,ola,True,0.041023194789886475,7,11,11,0
Se trataba de una ola marítima,Se trataba de una ola migratoria,ola,False,0.02865499258041382,7,11,11,0
Se trataba de una ola marítima,Se trataba de una ola criminal,ola,False,0.026740074157714844,7,11,11,0
Se trataba de una ola navegable,Se trataba de una ola migratoria,ola,False,0.018017828464508057,7,11,11,0
Se trataba de una ola navegable,Se trataba de una ola criminal,ola,False,0.03693896532058716,7,11,11,0
Se trataba de una ola migratoria,Se trataba de una ola criminal,ola,True,0.021099090576171875,7,10,10,0
Es una orden jurídica,Es una orden ejecutiva,orden,True,0.07510077953338623,7,6,6,0
Es una orden jurídica,Es una orden religiosa,orden,False,0.03167670965194702,7,6,6,0
Es una orden jurídica,Es una orden católica,orden,False,0.04118466377258301,7,6,6,0
Es una orden ejecutiva,Es una orden religiosa,orden,False,0.06190598011016846,7,7,7,0
Es una orden ejecutiva,Es una orden católica,orden,False,0.054221153259277344,7,7,7,0
Es una orden religiosa,Es una orden católica,orden,True,0.016880154609680176,7,6,6,0
Estaba en la palma frondosa,Estaba en la palma de coco,palma,True,0.027283191680908203,7,10,10,0
Estaba en la palma frondosa,Estaba en la palma derecha,palma,False,0.05051708221435547,7,10,10,0
Estaba en la palma frondosa,Estaba en la palma izquierda,palma,False,0.037589967250823975,7,10,10,0
Estaba en la palma de coco,Estaba en la palma derecha,palma,False,0.06417679786682129,7,9,9,0
Estaba en la palma de coco,Estaba en la palma izquierda,palma,False,0.03729987144470215,7,9,9,0
Estaba en la palma derecha,Estaba en la palma izquierda,palma,True,0.026502788066864014,7,8,8,0
Era una papa majada,Era una papa caliente,papa,True,0.04910933971405029,7,7,7,0
Era una papa majada,Era una papa podrida,papa,True,0.039388060569763184,7,7,7,0
Era una papa majada,Era un papa jesuita,papa,False,0.044315457344055176,7,7,7,0
Era una papa majada,Era un papa comprensivo,papa,False,0.04367983341217041,7,7,7,0
Era una papa majada,Era un papa conservador,papa,False,0.05382716655731201,7,7,7,0
Era una papa caliente,Era una papa podrida,papa,True,0.05343502759933472,7,6,6,0
Era una papa caliente,Era un papa jesuita,papa,False,0.06761419773101807,7,6,6,0
Era una papa caliente,Era un papa comprensivo,papa,False,0.06675761938095093,7,6,6,0
Era una papa caliente,Era un papa conservador,papa,False,0.060814619064331055,7,6,6,0
Era una papa podrida,Era un papa jesuita,papa,False,0.05879485607147217,7,7,7,0
Era una papa podrida,Era un papa comprensivo,papa,False,0.06370145082473755,7,7,7,0
Era una papa podrida,Era un papa conservador,papa,False,0.06551992893218994,7,7,7,0
Era un papa jesuita,Era un papa comprensivo,papa,True,0.02450394630432129,7,8,8,0
Era un papa jesuita,Era un papa conservador,papa,True,0.0510411262512207,7,8,8,0
Era un papa comprensivo,Era un papa conservador,papa,True,0.03273653984069824,7,8,8,0
Era un papel amplio,Era un papel cuadriculado,papel,True,0.04110211133956909,7,6,6,0
Era un papel amplio,Era un papel principal,papel,False,0.027844727039337158,7,6,6,0
Era un papel amplio,Era un papel secundario,papel,False,0.03489792346954346,7,6,6,0
Era un papel cuadriculado,Era un papel principal,papel,False,0.06034839153289795,7,10,10,0
Era un papel cuadriculado,Era un papel secundario,papel,False,0.05335855484008789,7,10,10,0
Era un papel principal,Era un papel secundario,papel,True,0.021224379539489746,7,6,6,0
Visitó el parque de diversiones,Visitó el parque de atracciones,parque,True,0.00961768627166748,7,9,9,0
Visitó el parque de diversiones,Visitó el parque estatal,parque,False,0.021188199520111084,7,9,9,0
Visitó el parque de diversiones,Visitó el parque forestal,parque,False,0.020493626594543457,7,9,9,0
Visitó el parque de atracciones,Visitó el parque estatal,parque,False,0.02507162094116211,7,9,9,0
Visitó el parque de atracciones,Visitó el parque forestal,parque,False,0.024111390113830566,7,9,9,0
Visitó el parque estatal,Visitó el parque forestal,parque,True,0.01519840955734253,7,7,7,0
Le gustó la pasta italiana,Le gustó la pasta caliente,pasta,True,0.019481897354125977,7,8,8,0
Le gustó la pasta italiana,Le gustó la pasta dental,pasta,False,0.038460493087768555,7,8,8,0
Le gustó la pasta italiana,Le gustó la pasta blanqueadora,pasta,False,0.02900087833404541,7,8,8,0
Le gustó la pasta caliente,Le gustó la pasta dental,pasta,False,0.034601807594299316,7,8,8,0
Le gustó la pasta caliente,Le gustó la pasta blanqueadora,pasta,False,0.018748879432678223,7,8,8,0
Le gustó la pasta dental,Le gustó la pasta blanqueadora,pasta,True,0.03572195768356323,7,8,8,0
Era un pastor evangélico,Era un pastor eclesiástico,pastor,True,0.045378267765045166,7,9,9,0
Era un pastor evangélico,Era un pastor montuno,pastor,False,0.0328410267829895,7,9,9,0
Era un pastor evangélico,Era un pastor de ovejas,pastor,False,0.02397245168685913,7,9,9,0
Era un pastor eclesiástico,Era un pastor montuno,pastor,False,0.03993171453475952,7,10,10,0
Era un pastor eclesiástico,Era un pastor de ovejas,pastor,False,0.06013190746307373,7,10,10,0
Era un pastor montuno,Era un pastor de ovejas,pastor,True,0.04496568441390991,7,7,7,0
Ella vio la pata de la mesa,Ella vio la pata de hierro,pata,True,0.01982814073562622,7,10,10,0
Ella vio la pata de la mesa,Ella vio la pata de la gata,pata,False,0.00933462381362915,7,10,10,0
Ella vio la pata de la mesa,Ella vio la pata peluda,pata,False,0.05472284555435181,7,10,10,0
Ella vio la pata de hierro,Ella vio la pata de la gata,pata,False,0.017272591590881348,7,10,10,0
Ella vio la pata de hierro,Ella vio la pata peluda,pata,False,0.03763085603713989,7,10,10,0
Ella vio la pata de la gata,Ella vio la pata peluda,pata,True,0.045753538608551025,7,10,10,0
Era un patrón orgulloso,Era un patrón exigente,patrón,True,0.016304731369018555,7,7,7,0
Era un patrón orgulloso,Era un patrón geométrico,patrón,False,0.03908205032348633,7,7,7,0
Era un patrón orgulloso,Era un patrón complicado,patrón,False,0.021028220653533936,7,7,7,0
Era un patrón exigente,Era un patrón geométrico,patrón,False,0.045842111110687256,7,7,7,0
Era un patrón exigente,Era un patrón complicado,patrón,False,0.016376376152038574,7,7,7,0
Era un patrón geométrico,Era un patrón complicado,patrón,True,0.037120938301086426,7,8,8,0
Se trataba de un perfil psicológico,Se trataba de un perfil perturbador,perfil,True,0.026995182037353516,7,9,9,0
Se trataba de un perfil psicológico,Se trataba de un perfil fotogénico,perfil,False,0.02319478988647461,7,9,9,0
Se trataba de un perfil psicológico,Se trataba de un perfil elegante,perfil,False,0.024732768535614014,7,9,9,0
Se trataba de un perfil perturbador,Se trataba de un perfil fotogénico,perfil,False,0.017513930797576904,7,10,10,0
Se trataba de un perfil perturbador,Se trataba de un perfil elegante,perfil,False,0.017701327800750732,7,10,10,0
Se trataba de un perfil fotogénico,Se trataba de un perfil elegante,perfil,True,0.0201682448387146,7,11,11,0
Se trataba de un periódico local,Se trataba de un periódico global,periódico,True,0.0055882930755615234,7,9,9,0
Se trataba de un periódico local,Se trataba de un periódico estrujado,periódico,False,0.030201852321624756,7,9,9,0
Se trataba de un periódico local,Se trataba de un periódico plegado,periódico,False,0.04809302091598511,7,9,9,0
Se trataba de un periódico global,Se trataba de un periódico estrujado,periódico,False,0.030851244926452637,7,9,9,0
Se trataba de un periódico global,Se trataba de un periódico plegado,periódico,False,0.04878520965576172,7,9,9,0
Se trataba de un periódico estrujado,Se trataba de un periódico plegado,periódico,True,0.01405322551727295,7,12,12,0
Dibujó el pico montuno,Dibujó el pico alpino,pico,True,0.009425759315490723,7,10,10,0
Dibujó el pico montuno,Dibujó el pico del ave,pico,False,0.022301912307739258,7,10,10,0
Dibujó el pico montuno,Dibujó el pico amarillo,pico,False,0.009053707122802734,7,10,10,0
Dibujó el pico alpino,Dibujó el pico del ave,pico,False,0.01719808578491211,7,10,10,0
Dibujó el pico alpino,Dibujó el pico amarillo,pico,False,0.009589433670043945,7,10,10,0
Dibujó el pico del ave,Dibujó el pico amarillo,pico,True,0.026219844818115234,7,11,11,0
Le gustó la pieza musical,Le gustó la pieza flamenca,pieza,True,0.02380460500717163,7,8,8,0
Le gustó la pieza musical,Le gustó la pieza alterada,pieza,False,0.03069591522216797,7,8,8,0
Le gustó la pieza musical,Le gustó la pieza añadida,pieza,False,0.04103851318359375,7,8,8,0
Le gustó la pieza musical,Le gustó la pieza abstracta,pieza,False,0.029634714126586914,7,8,8,0
Le gustó la pieza musical,Le gustó la pieza contemporánea,pieza,False,0.013072013854980469,7,8,8,0
Le gustó la pieza flamenca,Le gustó la pieza alterada,pieza,False,0.013117551803588867,7,9,9,0
Le gustó la pieza flamenca,Le gustó la pieza añadida,pieza,False,0.027269423007965088,7,9,9,0
Le gustó la pieza flamenca,Le gustó la pieza abstracta,pieza,False,0.02248680591583252,7,9,9,0
Le gustó la pieza flamenca,Le gustó la pieza contemporánea,pieza,False,0.021458983421325684,7,9,9,0
Le gustó la pieza alterada,Le gustó la pieza añadida,pieza,True,0.017416954040527344,7,9,9,0
Le gustó la pieza alterada,Le gustó la pieza abstracta,pieza,False,0.015561580657958984,7,9,9,0
Le gustó la pieza alterada,Le gustó la pieza contemporánea,pieza,False,0.02371847629547119,7,9,9,0
Le gustó la pieza añadida,Le gustó la pieza abstracta,pieza,False,0.019101500511169434,7,10,10,0
Le gustó la pieza añadida,Le gustó la pieza contemporánea,pieza,False,0.03443640470504761,7,10,10,0
Le gustó la pieza abstracta,Le gustó la pieza contemporánea,pieza,True,0.020871758460998535,7,9,9,0
Era una pista de baile,Era una pista resbalosa,pista,True,0.037076473236083984,7,7,7,0
Era una pista de baile,Era una pista clave,pista,False,0.05401492118835449,7,7,7,0
Era una pista de baile,Era una pista falsa,pista,False,0.04606908559799194,7,7,7,0
Era una pista resbalosa,Era una pista clave,pista,False,0.0289992094039917,7,8,8,0
Era una pista resbalosa,Era una pista falsa,pista,False,0.0308074951171875,7,8,8,0
Era una pista clave,Era una pista falsa,pista,True,0.018793463706970215,7,6,6,0
Estaba en la planta tropical,Estaba en la planta venenosa,planta,True,0.019698381423950195,7,8,8,0
Estaba en la planta tropical,Estaba en la planta baja,planta,False,0.03718221187591553,7,8,8,0
Estaba en la planta tropical,Estaba en la planta superior,planta,False,0.04475069046020508,7,8,8,0
Estaba en la planta tropical,Estaba en la planta del pie,planta,False,0.04111361503601074,7,8,8,0
Estaba en la planta tropical,Estaba en la planta izquierda,planta,False,0.048783063888549805,7,8,8,0
Estaba en la planta venenosa,Estaba en la planta baja,planta,False,0.041533708572387695,7,10,10,0
Estaba en la planta venenosa,Estaba en la planta superior,planta,False,0.04858475923538208,7,10,10,0
Estaba en la planta venenosa,Estaba en la planta del pie,planta,False,0.048637211322784424,7,10,10,0
Estaba en la planta venenosa,Estaba en la planta izquierda,planta,False,0.05565065145492554,7,10,10,0
Estaba en la planta baja,Estaba en la planta superior,planta,True,0.012753307819366455,7,8,8,0
Estaba en la planta baja,Estaba en la planta del pie,planta,False,0.02397984266281128,7,8,8,0
Estaba en la planta baja,Estaba en la planta izquierda,planta,False,0.021292150020599365,7,8,8,0
Estaba en la planta superior,Estaba en la planta del pie,planta,False,0.021010875701904297,7,8,8,0
Estaba en la planta superior,Estaba en la planta izquierda,planta,False,0.015055179595947266,7,8,8,0
Estaba en la planta del pie,Estaba en la planta izquierda,planta,True,0.022861957550048828,7,9,9,0
Tenía una pluma silvestre,Tenía una pluma albina,pluma,True,0.011235237121582031,7,10,10,0
Tenía una pluma silvestre,Tenía una pluma fuente,pluma,False,0.019489765167236328,7,10,10,0
Tenía una pluma silvestre,Tenía una pluma estilográfica,pluma,False,0.025400757789611816,7,10,10,0
Tenía una pluma albina,Tenía una pluma fuente,pluma,False,0.02618861198425293,7,9,9,0
Tenía una pluma albina,Tenía una pluma estilográfica,pluma,False,0.03309053182601929,7,9,9,0
Tenía una pluma fuente,Tenía una pluma estilográfica,pluma,True,0.020644724369049072,7,8,8,0
Estaba en una posición fetal,Estaba en una posición sentada,posición,True,0.013928592205047607,7,9,9,0
Estaba en una posición fetal,Estaba en una posición oportuna,posición,False,0.032698094844818115,7,9,9,0
Estaba en una posición fetal,Estaba en una posición ventajosa,posición,False,0.0321885347366333,7,9,9,0
Estaba en una posición sentada,Estaba en una posición oportuna,posición,False,0.042544424533843994,7,9,9,0
Estaba en una posición sentada,Estaba en una posición ventajosa,posición,False,0.04258519411087036,7,9,9,0
Estaba en una posición oportuna,Estaba en una posición ventajosa,posición,True,0.021963834762573242,7,9,9,0
Era una prima anual,Era una prima costosa,prima,True,0.04733169078826904,7,6,6,0
Era una prima anual,Era una prima hermana,prima,False,0.03478085994720459,7,6,6,0
Era una prima anual,Era una prima atenta,prima,False,0.03027629852294922,7,6,6,0
Era una prima costosa,Era una prima hermana,prima,False,0.050345659255981445,7,7,7,0
Era una prima costosa,Era una prima atenta,prima,False,0.03955262899398804,7,7,7,0
Era una prima hermana,Era una prima atenta,prima,True,0.03773009777069092,7,7,7,0
Tenía una pupila dilatada,Tenía una pupila contraída,pupila,True,0.008704960346221924,7,10,10,0
Tenía una pupila dilatada,Tenía una pupila estudiosa,pupila,False,0.03437042236328125,7,10,10,0
Tenía una pupila dilatada,Tenía una pupila aplicada,pupila,False,0.01228564977645874,7,10,10,0
Tenía una pupila contraída,Tenía una pupila estudiosa,pupila,False,0.04047656059265137,7,9,9,0
Tenía una pupila contraída,Tenía una pupila aplicada,pupila,False,0.00806814432144165,7,9,9,0
Tenía una pupila estudiosa,Tenía una pupila aplicada,pupila,True,0.033717453479766846,7,9,9,0
Era un químico negligente,Era un químico exitoso,químico,True,0.010309219360351562,7,10,10,0
Era un químico negligente,Era un químico orgánico,químico,False,0.009674429893493652,7,10,10,0
Era un químico negligente,Era un químico tóxico,químico,False,0.020268917083740234,7,10,10,0
Era un químico exitoso,Era un químico orgánico,químico,False,0.00964510440826416,7,9,9,0
Era un químico exitoso,Era un químico tóxico,químico,False,0.01647132635116577,7,9,9,0
Era un químico orgánico,Era un químico tóxico,químico,True,0.013008594512939453,7,9,9,0
Era una rama médica,Era una rama competitiva,rama,True,0.02038860321044922,7,6,6,0
Era una rama médica,Era una rama disecada,rama,False,0.019279956817626953,7,6,6,0
Era una rama médica,Era una rama retorcida,rama,False,0.020991981029510498,7,6,6,0
Era una rama competitiva,Era una rama disecada,rama,False,0.040578603744506836,7,6,6,0
Era una rama competitiva,Era una rama retorcida,rama,False,0.031208574771881104,7,6,6,0
Era una rama disecada,Era una rama retorcida,rama,True,0.03910636901855469,7,7,7,0
Dibujó una raya recta,Dibujó una raya precisa,raya,True,0.015376031398773193,7,8,8,0
Dibujó una raya recta,Dibujó una raya marina,raya,False,0.015462517738342285,7,8,8,0
Dibujó una raya recta,Dibujó una raya endémica,raya,False,0.027939677238464355,7,8,8,0
Dibujó una raya precisa,Dibujó una raya marina,raya,False,0.017570018768310547,7,8,8,0
Dibujó una raya precisa,Dibujó una raya endémica,raya,False,0.029066145420074463,7,8,8,0
Dibujó una raya marina,Dibujó una raya endémica,raya,True,0.02951037883758545,7,8,8,0
Era una red cibernética,Era una red privada,red,True,0.03099113702774048,7,8,8,0
Era una red cibernética,Era una red pesquera,red,False,0.049626946449279785,7,8,8,0
Era una red cibernética,Era una red de cuerda,red,False,0.04087817668914795,7,8,8,0
Era una red privada,Era una red pesquera,red,False,0.0271986722946167,7,6,6,0
Era una red privada,Era una red de cuerda,red,False,0.05574393272399902,7,6,6,0
Era una red pesquera,Era una red de cuerda,red,True,0.07087349891662598,7,7,7,0
Fue una redada pesquera,Fue una redada en el río,redada,True,0.02810370922088623,7,8,8,0
Fue una redada pesquera,Fue una redada policiaca,redada,False,0.03131800889968872,7,8,8,0
Fue una redada pesquera,Fue una redada en el barrio,redada,False,0.03592348098754883,7,8,8,0
Fue una redada en el río,Fue una redada policiaca,redada,False,0.034075260162353516,7,9,9,0
Fue una redada en el río,Fue una redada en el barrio,redada,False,0.011243343353271484,7,9,9,0
Fue una redada policiaca,Fue una redada en el barrio,redada,True,0.025878489017486572,7,8,8,0
Se trataba de una resistencia eléctrica,Se trataba de una resistencia de circuito,resistencia,True,0.01092076301574707,7,9,9,0
Se trataba de una resistencia eléctrica,Se trataba de una resistencia política,resistencia,False,0.04402434825897217,7,9,9,0
Se trataba de una resistencia eléctrica,Se trataba de una resistencia militar,resistencia,False,0.04836738109588623,7,9,9,0
Se trataba de una resistencia de circuito,Se trataba de una resistencia política,resistencia,False,0.0479198694229126,7,10,10,0
Se trataba de una resistencia de circuito,Se trataba de una resistencia militar,resistencia,False,0.05469554662704468,7,10,10,0
Se trataba de una resistencia política,Se trataba de una resistencia militar,resistencia,True,0.013082027435302734,7,9,9,0
Era una revista de belleza,Era una revista deportiva,revista,True,0.01859372854232788,7,7,7,0
Era una revista de belleza,Era una revista brillosa,revista,False,0.02516728639602661,7,7,7,0
Era una revista de belleza,Era una revista estrujada,revista,False,0.028644084930419922,7,7,7,0
Era una revista deportiva,Era una revista brillosa,revista,False,0.023096323013305664,7,6,6,0
Era una revista deportiva,Era una revista estrujada,revista,False,0.025487840175628662,7,6,6,0
Era una revista brillosa,Era una revista estrujada,revista,True,0.010295271873474121,7,8,8,0
Era una rosa fragante,Era una rosa frágil,rosa,True,0.030915796756744385,7,8,8,0
Era una rosa fragante,Era un rosa claro,rosa,False,0.04213917255401611,7,8,8,0
Era una rosa fragante,Era un rosa tenue,rosa,False,0.02321803569793701,7,8,8,0
Era una rosa frágil,Era un rosa claro,rosa,False,0.038901329040527344,7,7,7,0
Era una rosa frágil,Era un rosa tenue,rosa,False,0.02671182155609131,7,7,7,0
Era un rosa claro,Era un rosa tenue,rosa,True,0.028863191604614258,7,6,6,0
Él tiene sangre coagulada,Él tiene sangre diluida,sangre,True,0.03221309185028076,7,8,8,0
Él tiene sangre coagulada,Él tiene sangre noble,sangre,False,0.03995901346206665,7,8,8,0
Él tiene sangre coagulada,Él tiene sangre real,sangre,False,0.05396503210067749,7,8,8,0
Él tiene sangre diluida,Él tiene sangre noble,sangre,False,0.015723109245300293,7,7,7,0
Él tiene sangre diluida,Él tiene sangre real,sangre,False,0.019179582595825195,7,7,7,0
Él tiene sangre noble,Él tiene sangre real,sangre,True,0.009721577167510986,7,7,7,0
Era una semilla educativa,Era una semilla cultural,semilla,True,0.017859935760498047,7,7,7,0
Era una semilla educativa,Era una semilla germinada,semilla,False,0.03634178638458252,7,7,7,0
Era una semilla educativa,Era una semilla sembrada,semilla,False,0.02548152208328247,7,7,7,0
Era una semilla cultural,Era una semilla germinada,semilla,False,0.03693675994873047,7,7,7,0
Era una semilla cultural,Era una semilla sembrada,semilla,False,0.028685390949249268,7,7,7,0
Era una semilla germinada,Era una semilla sembrada,semilla,True,0.03089284896850586,7,9,9,0
Estaba en el seno familiar,Estaba en el seno social,seno,True,0.008316636085510254,7,9,9,0
Estaba en el seno familiar,Estaba en el seno izquiero,seno,False,0.03390789031982422,7,9,9,0
Estaba en el seno familiar,Estaba en el seno operado,seno,False,0.019216835498809814,7,9,9,0
Estaba en el seno social,Estaba en el seno izquiero,seno,False,0.030826032161712646,7,9,9,0
Estaba en el seno social,Estaba en el seno operado,seno,False,0.016950786113739014,7,9,9,0
Estaba en el seno izquiero,Estaba en el seno operado,seno,True,0.029255568981170654,7,11,11,0
Se trataba de una serie televisiva,Se trataba de una serie animada,serie,True,0.020418882369995117,7,10,10,0
Se trataba de una serie televisiva,Se trataba de una serie matemática,serie,False,0.04854089021682739,7,10,10,0
Se trataba de una serie televisiva,Se trataba de una serie numérica,serie,False,0.03702092170715332,7,10,10,0
Se trataba de una serie animada,Se trataba de una serie matemática,serie,False,0.0519525408744812,7,10,10,0
Se trataba de una serie animada,Se trataba de una serie numérica,serie,False,0.035530805587768555,7,10,10,0
Se trataba de una serie matemática,Se trataba de una serie numérica,serie,True,0.01716756820678711,7,9,9,0
Era una sierra eléctrica,Era una sierra automática,sierra,True,0.01555478572845459,7,7,7,0
Era una sierra eléctrica,Era una sierra forestada,sierra,False,0.023133516311645508,7,7,7,0
Era una sierra eléctrica,Era una sierra nevada,sierra,False,0.04131746292114258,7,7,7,0
Era una sierra automática,Era una sierra forestada,sierra,False,0.027774572372436523,7,7,7,0
Era una sierra automática,Era una sierra nevada,sierra,False,0.04561269283294678,7,7,7,0
Era una sierra forestada,Era una sierra nevada,sierra,True,0.03467601537704468,7,9,9,0
Era una sirena mitológica,Era una sirena coqueta,sirena,True,0.04067075252532959,7,8,8,0
Era una sirena mitológica,Era una sirena policíaca,sirena,False,0.016320407390594482,7,8,8,0
Era una sirena mitológica,Era una sirena ruidosa,sirena,False,0.03650772571563721,7,8,8,0
Era una sirena coqueta,Era una sirena policíaca,sirena,False,0.026804089546203613,7,9,9,0
Era una sirena coqueta,Era una sirena ruidosa,sirena,False,0.01951122283935547,7,9,9,0
Era una sirena policíaca,Era una sirena ruidosa,sirena,True,0.020537078380584717,7,8,8,0
Era un sostén emocional,Era un sostén incondicional,sostén,True,0.022443830966949463,7,8,8,0
Era un sostén emocional,Era un sostén sedoso,sostén,False,0.014673411846160889,7,8,8,0
Era un sostén emocional,Era un sostén incómodo,sostén,False,0.049035608768463135,7,8,8,0
Era un sostén incondicional,Era un sostén sedoso,sostén,False,0.02610492706298828,7,10,10,0
Era un sostén incondicional,Era un sostén incómodo,sostén,False,0.024502336978912354,7,10,10,0
Era un sostén sedoso,Era un sostén incómodo,sostén,True,0.048164963722229004,7,9,9,0
Él alcanzó su sueño,Él abandonó su sueño,sueño,True,0.020920991897583008,7,8,8,0
Él alcanzó su sueño,Él moría de sueño,sueño,False,0.04227942228317261,7,8,8,0
Él alcanzó su sueño,Él tenía sueño,sueño,False,0.0591467022895813,7,8,8,0
Él alcanzó su sueño,Él recordó su sueño,sueño,False,0.017874956130981445,7,8,8,0
Él alcanzó su sueño,Él relató su sueño,sueño,False,0.014053702354431152,7,8,8,0
Él abandonó su sueño,Él moría de sueño,sueño,False,0.04431796073913574,7,7,7,0
Él abandonó su sueño,Él tenía sueño,sueño,False,0.04918164014816284,7,7,7,0
Él abandonó su sueño,Él recordó su sueño,sueño,False,0.006002902984619141,7,7,7,0
Él abandonó su sueño,Él relató su sueño,sueño,False,0.019963979721069336,7,7,7,0
Él moría de sueño,Él tenía sueño,sueño,True,0.05557739734649658,7,7,7,0
Él moría de sueño,Él recordó su sueño,sueño,False,0.04119002819061279,7,7,7,0
Él moría de sueño,Él relató su sueño,sueño,False,0.038615286350250244,7,7,7,0
Él tenía sueño,Él recordó su sueño,sueño,False,0.05309194326400757,7,5,5,0
Él tenía sueño,Él relató su sueño,sueño,False,0.06411093473434448,7,5,5,0
Él recordó su sueño,Él relató su sueño,sueño,True,0.014439404010772705,7,7,7,0
Le gustó la tabla de madera,Le gustó la tabla astillada,tabla,True,0.041452884674072266,7,9,9,0
Le gustó la tabla de madera,Le gustó la tabla de ajedrez,tabla,False,0.039868295192718506,7,9,9,0
Le gustó la tabla de madera,Le gustó la tabla de juego,tabla,False,0.018633604049682617,7,9,9,0
Le gustó la tabla astillada,Le gustó la tabla de ajedrez,tabla,False,0.03364962339401245,7,10,10,0
Le gustó la tabla astillada,Le gustó la tabla de juego,tabla,False,0.05111736059188843,7,10,10,0
Le gustó la tabla de ajedrez,Le gustó la tabla de juego,tabla,True,0.046484529972076416,7,11,11,0
Le gustó el taco mexicano,Le gustó el taco delicioso,taco,True,0.019169867038726807,7,9,9,0
Le gustó el taco mexicano,Le gustó el taco del zapato,taco,False,0.029311776161193848,7,9,9,0
