,Word,Model,Target_tokens,Num_tokens_s1,Num_tokens_s2
0,naranja,albert-large-spanish,[8228],7,6
0,naranja,albert-large-spanish,[8228],7,6
0,naranja,albert-large-spanish,[8228],6,6
0,naranja,albert-large-spanish,[8228],6,6
0,naranja,albert-large-spanish,[8228],6,6
0,nave,albert-large-spanish,[2783],7,6
0,nave,albert-large-spanish,[2783],7,6
0,nave,albert-large-spanish,[2783],7,6
0,nave,albert-large-spanish,[2783],6,6
0,nave,albert-large-spanish,[2783],6,6
0,nave,albert-large-spanish,[2783],6,6
0,nota,albert-large-spanish,[2434],7,6
0,nota,albert-large-spanish,[2434],7,6
0,nota,albert-large-spanish,[2434],7,6
0,nota,albert-large-spanish,[2434],7,7
0,nota,albert-large-spanish,[2434],7,6
0,nota,albert-large-spanish,[2434],6,6
0,nota,albert-large-spanish,[2434],6,6
0,nota,albert-large-spanish,[2434],6,7
0,nota,albert-large-spanish,[2434],6,6
0,nota,albert-large-spanish,[2434],6,6
0,nota,albert-large-spanish,[2434],6,7
0,nota,albert-large-spanish,[2434],6,6
0,nota,albert-large-spanish,[2434],6,7
0,nota,albert-large-spanish,[2434],6,6
0,nota,albert-large-spanish,[2434],7,6
0,ola,albert-large-spanish,[9038],8,9
0,ola,albert-large-spanish,[9038],8,8
0,ola,albert-large-spanish,[9038],8,8
0,ola,albert-large-spanish,[9038],9,8
0,ola,albert-large-spanish,[9038],9,8
0,ola,albert-large-spanish,[9038],8,8
0,orden,albert-large-spanish,[1228],6,6
0,orden,albert-large-spanish,[1228],6,6
0,orden,albert-large-spanish,[1228],6,6
0,orden,albert-large-spanish,[1228],6,6
0,orden,albert-large-spanish,[1228],6,6
0,orden,albert-large-spanish,[1228],6,6
0,palma,albert-large-spanish,[7844],8,8
0,palma,albert-large-spanish,[7844],8,7
0,palma,albert-large-spanish,[7844],8,7
0,palma,albert-large-spanish,[7844],8,7
0,palma,albert-large-spanish,[7844],8,7
0,palma,albert-large-spanish,[7844],7,7
0,papa,albert-large-spanish,[5394],7,6
0,papa,albert-large-spanish,[5394],7,7
0,papa,albert-large-spanish,[5394],7,7
0,papa,albert-large-spanish,[5394],7,7
0,papa,albert-large-spanish,[5394],7,6
0,papa,albert-large-spanish,[5394],6,7
0,papa,albert-large-spanish,[5394],6,7
0,papa,albert-large-spanish,[5394],6,7
0,papa,albert-large-spanish,[5394],6,6
0,papa,albert-large-spanish,[5394],7,7
0,papa,albert-large-spanish,[5394],7,7
0,papa,albert-large-spanish,[5394],7,6
0,papa,albert-large-spanish,[5394],7,7
0,papa,albert-large-spanish,[5394],7,6
0,papa,albert-large-spanish,[5394],7,6
0,papel,albert-large-spanish,[1927],6,8
0,papel,albert-large-spanish,[1927],6,6
0,papel,albert-large-spanish,[1927],6,6
0,papel,albert-large-spanish,[1927],8,6
0,papel,albert-large-spanish,[1927],8,6
0,papel,albert-large-spanish,[1927],6,6
0,parque,albert-large-spanish,[3057],8,7
0,parque,albert-large-spanish,[3057],8,6
0,parque,albert-large-spanish,[3057],8,6
0,parque,albert-large-spanish,[3057],7,6
0,parque,albert-large-spanish,[3057],7,6
0,parque,albert-large-spanish,[3057],6,6
0,pasta,albert-large-spanish,[8326],7,7
0,pasta,albert-large-spanish,[8326],7,7
0,pasta,albert-large-spanish,[8326],7,8
0,pasta,albert-large-spanish,[8326],7,7
0,pasta,albert-large-spanish,[8326],7,8
0,pasta,albert-large-spanish,[8326],7,8
0,pastor,albert-large-spanish,[7032],7,7
0,pastor,albert-large-spanish,[7032],7,7
0,pastor,albert-large-spanish,[7032],7,7
0,pastor,albert-large-spanish,[7032],7,7
0,pastor,albert-large-spanish,[7032],7,7
0,pastor,albert-large-spanish,[7032],7,7
0,pata,albert-large-spanish,[7108],9,8
0,pata,albert-large-spanish,[7108],9,9
0,pata,albert-large-spanish,[7108],9,8
0,pata,albert-large-spanish,[7108],8,9
0,pata,albert-large-spanish,[7108],8,8
0,pata,albert-large-spanish,[7108],9,8
0,patrón,albert-large-spanish,[8761],6,6
0,patrón,albert-large-spanish,[8761],6,7
0,patrón,albert-large-spanish,[8761],6,6
0,patrón,albert-large-spanish,[8761],6,7
0,patrón,albert-large-spanish,[8761],6,6
0,patrón,albert-large-spanish,[8761],7,6
0,perfil,albert-large-spanish,[4409],8,9
0,perfil,albert-large-spanish,[4409],8,10
0,perfil,albert-large-spanish,[4409],8,8
0,perfil,albert-large-spanish,[4409],9,10
0,perfil,albert-large-spanish,[4409],9,8
0,perfil,albert-large-spanish,[4409],10,8
0,periódico,albert-large-spanish,[7479],8,8
0,periódico,albert-large-spanish,[7479],8,10
0,periódico,albert-large-spanish,[7479],8,9
0,periódico,albert-large-spanish,[7479],8,10
0,periódico,albert-large-spanish,[7479],8,9
0,periódico,albert-large-spanish,[7479],10,9
0,pico,albert-large-spanish,[8979],8,8
0,pico,albert-large-spanish,[8979],8,8
0,pico,albert-large-spanish,[8979],8,7
0,pico,albert-large-spanish,[8979],8,8
0,pico,albert-large-spanish,[8979],8,7
0,pico,albert-large-spanish,[8979],8,7
0,pieza,albert-large-spanish,[5417],7,7
0,pieza,albert-large-spanish,[5417],7,8
0,pieza,albert-large-spanish,[5417],7,8
0,pieza,albert-large-spanish,[5417],7,8
0,pieza,albert-large-spanish,[5417],7,7
0,pieza,albert-large-spanish,[5417],7,8
0,pieza,albert-large-spanish,[5417],7,8
0,pieza,albert-large-spanish,[5417],7,8
0,pieza,albert-large-spanish,[5417],7,7
0,pieza,albert-large-spanish,[5417],8,8
0,pieza,albert-large-spanish,[5417],8,8
0,pieza,albert-large-spanish,[5417],8,7
0,pieza,albert-large-spanish,[5417],8,8
0,pieza,albert-large-spanish,[5417],8,7
0,pieza,albert-large-spanish,[5417],8,7
0,pista,albert-large-spanish,[5835],7,7
0,pista,albert-large-spanish,[5835],7,6
0,pista,albert-large-spanish,[5835],7,6
0,pista,albert-large-spanish,[5835],7,6
0,pista,albert-large-spanish,[5835],7,6
0,pista,albert-large-spanish,[5835],6,6
0,planta,albert-large-spanish,[2801],7,9
0,planta,albert-large-spanish,[2801],7,7
0,planta,albert-large-spanish,[2801],7,7
0,planta,albert-large-spanish,[2801],7,8
0,planta,albert-large-spanish,[2801],7,7
0,planta,albert-large-spanish,[2801],9,7
0,planta,albert-large-spanish,[2801],9,7
0,planta,albert-large-spanish,[2801],9,8
0,planta,albert-large-spanish,[2801],9,7
0,planta,albert-large-spanish,[2801],7,7
0,planta,albert-large-spanish,[2801],7,8
0,planta,albert-large-spanish,[2801],7,7
0,planta,albert-large-spanish,[2801],7,8
0,planta,albert-large-spanish,[2801],7,7
0,planta,albert-large-spanish,[2801],8,7
0,pluma,albert-large-spanish,[13797],6,7
0,pluma,albert-large-spanish,[13797],6,6
0,pluma,albert-large-spanish,[13797],6,7
0,pluma,albert-large-spanish,[13797],7,6
0,pluma,albert-large-spanish,[13797],7,7
0,pluma,albert-large-spanish,[13797],6,7
0,posición,albert-large-spanish,[3130],8,7
0,posición,albert-large-spanish,[3130],8,7
0,posición,albert-large-spanish,[3130],8,8
0,posición,albert-large-spanish,[3130],7,7
0,posición,albert-large-spanish,[3130],7,8
0,posición,albert-large-spanish,[3130],7,8
0,prima,albert-large-spanish,[4249],6,7
0,prima,albert-large-spanish,[4249],6,6
0,prima,albert-large-spanish,[4249],6,6
0,prima,albert-large-spanish,[4249],7,6
0,prima,albert-large-spanish,[4249],7,6
0,prima,albert-large-spanish,[4249],6,6
0,pupila,albert-large-spanish,"[28263, 2326]",7,8
0,pupila,albert-large-spanish,"[28263, 2326]",7,8
0,pupila,albert-large-spanish,"[28263, 2326]",7,7
0,pupila,albert-large-spanish,"[28263, 2326]",8,8
0,pupila,albert-large-spanish,"[28263, 2326]",8,7
0,pupila,albert-large-spanish,"[28263, 2326]",8,7
0,químico,albert-large-spanish,[16514],7,6
0,químico,albert-large-spanish,[16514],7,6
0,químico,albert-large-spanish,[16514],7,6
0,químico,albert-large-spanish,[16514],6,6
0,químico,albert-large-spanish,[16514],6,6
0,químico,albert-large-spanish,[16514],6,6
0,rama,albert-large-spanish,[10667],6,6
0,rama,albert-large-spanish,[10667],6,8
0,rama,albert-large-spanish,[10667],6,7
0,rama,albert-large-spanish,[10667],6,8
0,rama,albert-large-spanish,[10667],6,7
0,rama,albert-large-spanish,[10667],8,7
0,raya,albert-large-spanish,[19728],7,7
0,raya,albert-large-spanish,[19728],7,7
0,raya,albert-large-spanish,[19728],7,8
0,raya,albert-large-spanish,[19728],7,7
0,raya,albert-large-spanish,[19728],7,8
0,raya,albert-large-spanish,[19728],7,8
0,red,albert-large-spanish,[1408],7,6
0,red,albert-large-spanish,[1408],7,7
0,red,albert-large-spanish,[1408],7,7
0,red,albert-large-spanish,[1408],6,7
0,red,albert-large-spanish,[1408],6,7
0,red,albert-large-spanish,[1408],7,7
0,redada,albert-large-spanish,"[1408, 119]",8,9
0,redada,albert-large-spanish,"[1408, 119]",8,8
0,redada,albert-large-spanish,"[1408, 119]",8,9
0,redada,albert-large-spanish,"[1408, 119]",9,8
0,redada,albert-large-spanish,"[1408, 119]",9,9
0,redada,albert-large-spanish,"[1408, 119]",8,9
0,resistencia,albert-large-spanish,[4436],8,9
0,resistencia,albert-large-spanish,[4436],8,8
0,resistencia,albert-large-spanish,[4436],8,8
0,resistencia,albert-large-spanish,[4436],9,8
0,resistencia,albert-large-spanish,[4436],9,8
0,resistencia,albert-large-spanish,[4436],8,8
0,revista,albert-large-spanish,[3694],7,6
0,revista,albert-large-spanish,[3694],7,8
0,revista,albert-large-spanish,[3694],7,8
0,revista,albert-large-spanish,[3694],6,8
0,revista,albert-large-spanish,[3694],6,8
0,revista,albert-large-spanish,[3694],8,8
0,rosa,albert-large-spanish,[4526],7,6
0,rosa,albert-large-spanish,[4526],7,6
0,rosa,albert-large-spanish,[4526],7,7
0,rosa,albert-large-spanish,[4526],6,6
0,rosa,albert-large-spanish,[4526],6,7
0,rosa,albert-large-spanish,[4526],6,7
0,sangre,albert-large-spanish,[3448],8,7
0,sangre,albert-large-spanish,[3448],8,6
0,sangre,albert-large-spanish,[3448],8,6
0,sangre,albert-large-spanish,[3448],7,6
0,sangre,albert-large-spanish,[3448],7,6
0,sangre,albert-large-spanish,[3448],6,6
0,semilla,albert-large-spanish,[13894],6,6
0,semilla,albert-large-spanish,[13894],6,7
0,semilla,albert-large-spanish,[13894],6,7
0,semilla,albert-large-spanish,[13894],6,7
0,semilla,albert-large-spanish,[13894],6,7
0,semilla,albert-large-spanish,[13894],7,7
0,seno,albert-large-spanish,[11656],7,7
0,seno,albert-large-spanish,[11656],7,8
0,seno,albert-large-spanish,[11656],7,7
0,seno,albert-large-spanish,[11656],7,8
0,seno,albert-large-spanish,[11656],7,7
0,seno,albert-large-spanish,[11656],8,7
0,serie,albert-large-spanish,[1561],8,8
0,serie,albert-large-spanish,[1561],8,8
0,serie,albert-large-spanish,[1561],8,9
0,serie,albert-large-spanish,[1561],8,8
0,serie,albert-large-spanish,[1561],8,9
0,serie,albert-large-spanish,[1561],8,9
0,sierra,albert-large-spanish,[6148],6,6
0,sierra,albert-large-spanish,[6148],6,7
0,sierra,albert-large-spanish,[6148],6,6
0,sierra,albert-large-spanish,[6148],6,7
0,sierra,albert-large-spanish,[6148],6,6
0,sierra,albert-large-spanish,[6148],7,6
0,sirena,albert-large-spanish,[28033],7,7
0,sirena,albert-large-spanish,[28033],7,7
0,sirena,albert-large-spanish,[28033],7,7
0,sirena,albert-large-spanish,[28033],7,7
0,sirena,albert-large-spanish,[28033],7,7
0,sirena,albert-large-spanish,[28033],7,7
0,sostén,albert-large-spanish,"[1731, 8452]",7,7
0,sostén,albert-large-spanish,"[1731, 8452]",7,8
0,sostén,albert-large-spanish,"[1731, 8452]",7,7
0,sostén,albert-large-spanish,"[1731, 8452]",7,8
0,sostén,albert-large-spanish,"[1731, 8452]",7,7
0,sostén,albert-large-spanish,"[1731, 8452]",8,7
0,sueño,albert-large-spanish,[4093],6,6
0,sueño,albert-large-spanish,[4093],6,7
0,sueño,albert-large-spanish,[4093],6,5
0,sueño,albert-large-spanish,[4093],6,6
0,sueño,albert-large-spanish,[4093],6,6
0,sueño,albert-large-spanish,[4093],6,7
0,sueño,albert-large-spanish,[4093],6,5
0,sueño,albert-large-spanish,[4093],6,6
0,sueño,albert-large-spanish,[4093],6,6
0,sueño,albert-large-spanish,[4093],7,5
0,sueño,albert-large-spanish,[4093],7,6
0,sueño,albert-large-spanish,[4093],7,6
0,sueño,albert-large-spanish,[4093],5,6
0,sueño,albert-large-spanish,[4093],5,6
0,sueño,albert-large-spanish,[4093],6,6
0,tabla,albert-large-spanish,[5567],8,9
0,tabla,albert-large-spanish,[5567],8,8
0,tabla,albert-large-spanish,[5567],8,8
0,tabla,albert-large-spanish,[5567],9,8
0,tabla,albert-large-spanish,[5567],9,8
0,tabla,albert-large-spanish,[5567],8,8
0,taco,albert-large-spanish,"[1174, 161]",8,8
0,taco,albert-large-spanish,"[1174, 161]",8,9
0,taco,albert-large-spanish,"[1174, 161]",8,11
0,taco,albert-large-spanish,"[1174, 161]",8,9
0,taco,albert-large-spanish,"[1174, 161]",8,11
0,taco,albert-large-spanish,"[1174, 161]",9,11
0,tecla,albert-large-spanish,[18174],7,8
0,tecla,albert-large-spanish,[18174],7,7
0,tecla,albert-large-spanish,[18174],7,7
0,tecla,albert-large-spanish,[18174],8,7
0,tecla,albert-large-spanish,[18174],8,7
0,tecla,albert-large-spanish,[18174],7,7
0,título,albert-large-spanish,[2747],7,8
0,título,albert-large-spanish,[2747],7,8
0,título,albert-large-spanish,[2747],7,8
0,título,albert-large-spanish,[2747],7,7
0,título,albert-large-spanish,[2747],7,7
0,título,albert-large-spanish,[2747],8,8
0,título,albert-large-spanish,[2747],8,8
0,título,albert-large-spanish,[2747],8,7
0,título,albert-large-spanish,[2747],8,7
0,título,albert-large-spanish,[2747],8,8
0,título,albert-large-spanish,[2747],8,7
0,título,albert-large-spanish,[2747],8,7
0,título,albert-large-spanish,[2747],8,7
0,título,albert-large-spanish,[2747],8,7
0,título,albert-large-spanish,[2747],7,7
0,vaso,albert-large-spanish,[9440],8,9
0,vaso,albert-large-spanish,[9440],8,8
0,vaso,albert-large-spanish,[9440],8,9
0,vaso,albert-large-spanish,[9440],9,8
0,vaso,albert-large-spanish,[9440],9,9
0,vaso,albert-large-spanish,[9440],8,9
0,vela,albert-large-spanish,[10501],8,8
0,vela,albert-large-spanish,[10501],8,8
0,vela,albert-large-spanish,[10501],8,8
0,vela,albert-large-spanish,[10501],8,8
0,vela,albert-large-spanish,[10501],8,8
0,vela,albert-large-spanish,[10501],8,8
0,volumen,albert-large-spanish,[4652],8,7
0,volumen,albert-large-spanish,[4652],8,8
0,volumen,albert-large-spanish,[4652],8,9
0,volumen,albert-large-spanish,[4652],7,8
0,volumen,albert-large-spanish,[4652],7,9
0,volumen,albert-large-spanish,[4652],8,9
0,órgano,albert-large-spanish,[7819],7,7
0,órgano,albert-large-spanish,[7819],7,6
0,órgano,albert-large-spanish,[7819],7,6
0,órgano,albert-large-spanish,[7819],7,6
0,órgano,albert-large-spanish,[7819],7,6
0,órgano,albert-large-spanish,[7819],6,6
0,aceite,albert-xlarge-spanish,[3721],7,7
0,aceite,albert-xlarge-spanish,[3721],7,7
0,aceite,albert-xlarge-spanish,[3721],7,7
0,aceite,albert-xlarge-spanish,[3721],7,7
0,aceite,albert-xlarge-spanish,[3721],7,7
0,aceite,albert-xlarge-spanish,[3721],7,7
0,ala,albert-xlarge-spanish,[7918],7,8
0,ala,albert-xlarge-spanish,[7918],7,8
0,ala,albert-xlarge-spanish,[7918],7,8
0,ala,albert-xlarge-spanish,[7918],8,8
0,ala,albert-xlarge-spanish,[7918],8,8
0,ala,albert-xlarge-spanish,[7918],8,8
0,algodón,albert-xlarge-spanish,[9284],8,8
0,algodón,albert-xlarge-spanish,[9284],8,8
0,algodón,albert-xlarge-spanish,[9284],8,9
0,algodón,albert-xlarge-spanish,[9284],8,8
0,algodón,albert-xlarge-spanish,[9284],8,9
0,algodón,albert-xlarge-spanish,[9284],8,9
0,arte,albert-xlarge-spanish,[2097],8,8
0,arte,albert-xlarge-spanish,[2097],8,8
0,arte,albert-xlarge-spanish,[2097],8,7
0,arte,albert-xlarge-spanish,[2097],8,8
0,arte,albert-xlarge-spanish,[2097],8,7
0,arte,albert-xlarge-spanish,[2097],8,7
0,banco,albert-xlarge-spanish,[3173],6,6
0,banco,albert-xlarge-spanish,[3173],6,6
0,banco,albert-xlarge-spanish,[3173],6,6
0,banco,albert-xlarge-spanish,[3173],6,6
0,banco,albert-xlarge-spanish,[3173],6,6
0,banco,albert-xlarge-spanish,[3173],6,6
0,baño,albert-xlarge-spanish,[3435],7,7
0,baño,albert-xlarge-spanish,[3435],7,8
0,baño,albert-xlarge-spanish,[3435],7,7
0,baño,albert-xlarge-spanish,[3435],7,8
0,baño,albert-xlarge-spanish,[3435],7,7
0,baño,albert-xlarge-spanish,[3435],8,7
0,cadena,albert-xlarge-spanish,[4423],7,6
0,cadena,albert-xlarge-spanish,[4423],7,7
0,cadena,albert-xlarge-spanish,[4423],7,7
0,cadena,albert-xlarge-spanish,[4423],7,7
0,cadena,albert-xlarge-spanish,[4423],7,6
0,cadena,albert-xlarge-spanish,[4423],6,7
0,cadena,albert-xlarge-spanish,[4423],6,7
0,cadena,albert-xlarge-spanish,[4423],6,7
0,cadena,albert-xlarge-spanish,[4423],6,6
0,cadena,albert-xlarge-spanish,[4423],7,7
0,cadena,albert-xlarge-spanish,[4423],7,7
0,cadena,albert-xlarge-spanish,[4423],7,6
0,cadena,albert-xlarge-spanish,[4423],7,7
0,cadena,albert-xlarge-spanish,[4423],7,6
0,cadena,albert-xlarge-spanish,[4423],7,6
0,caja,albert-xlarge-spanish,[3900],8,7
0,caja,albert-xlarge-spanish,[3900],8,7
0,caja,albert-xlarge-spanish,[3900],8,8
0,caja,albert-xlarge-spanish,[3900],8,7
0,caja,albert-xlarge-spanish,[3900],8,9
0,caja,albert-xlarge-spanish,[3900],7,7
0,caja,albert-xlarge-spanish,[3900],7,8
0,caja,albert-xlarge-spanish,[3900],7,7
0,caja,albert-xlarge-spanish,[3900],7,9
0,caja,albert-xlarge-spanish,[3900],7,8
0,caja,albert-xlarge-spanish,[3900],7,7
0,caja,albert-xlarge-spanish,[3900],7,9
0,caja,albert-xlarge-spanish,[3900],8,7
0,caja,albert-xlarge-spanish,[3900],8,9
0,caja,albert-xlarge-spanish,[3900],7,9
0,calle,albert-xlarge-spanish,[1962],7,7
0,calle,albert-xlarge-spanish,[1962],7,8
0,calle,albert-xlarge-spanish,[1962],7,8
0,calle,albert-xlarge-spanish,[1962],7,8
0,calle,albert-xlarge-spanish,[1962],7,8
0,calle,albert-xlarge-spanish,[1962],8,8
0,campo,albert-xlarge-spanish,[2167],6,6
0,campo,albert-xlarge-spanish,[2167],6,7
0,campo,albert-xlarge-spanish,[2167],6,6
0,campo,albert-xlarge-spanish,[2167],6,7
0,campo,albert-xlarge-spanish,[2167],6,6
0,campo,albert-xlarge-spanish,[2167],7,6
0,canal,albert-xlarge-spanish,[3791],7,8
0,canal,albert-xlarge-spanish,[3791],7,8
0,canal,albert-xlarge-spanish,[3791],7,7
0,canal,albert-xlarge-spanish,[3791],7,7
0,canal,albert-xlarge-spanish,[3791],7,8
0,canal,albert-xlarge-spanish,[3791],8,8
0,canal,albert-xlarge-spanish,[3791],8,7
0,canal,albert-xlarge-spanish,[3791],8,7
0,canal,albert-xlarge-spanish,[3791],8,8
0,canal,albert-xlarge-spanish,[3791],8,7
0,canal,albert-xlarge-spanish,[3791],8,7
0,canal,albert-xlarge-spanish,[3791],8,8
0,canal,albert-xlarge-spanish,[3791],7,7
0,canal,albert-xlarge-spanish,[3791],7,8
0,canal,albert-xlarge-spanish,[3791],7,8
0,capa,albert-xlarge-spanish,[953],10,9
0,capa,albert-xlarge-spanish,[953],10,8
0,capa,albert-xlarge-spanish,[953],10,9
0,capa,albert-xlarge-spanish,[953],9,8
0,capa,albert-xlarge-spanish,[953],9,9
0,capa,albert-xlarge-spanish,[953],8,9
0,capital,albert-xlarge-spanish,[1876],7,7
0,capital,albert-xlarge-spanish,[1876],7,7
0,capital,albert-xlarge-spanish,[1876],7,7
0,capital,albert-xlarge-spanish,[1876],7,7
0,capital,albert-xlarge-spanish,[1876],7,7
0,capital,albert-xlarge-spanish,[1876],7,7
0,carrera,albert-xlarge-spanish,[2299],6,6
0,carrera,albert-xlarge-spanish,[2299],6,6
0,carrera,albert-xlarge-spanish,[2299],6,8
0,carrera,albert-xlarge-spanish,[2299],6,7
0,carrera,albert-xlarge-spanish,[2299],6,6
0,carrera,albert-xlarge-spanish,[2299],6,6
0,carrera,albert-xlarge-spanish,[2299],6,8
0,carrera,albert-xlarge-spanish,[2299],6,7
0,carrera,albert-xlarge-spanish,[2299],6,6
0,carrera,albert-xlarge-spanish,[2299],6,8
0,carrera,albert-xlarge-spanish,[2299],6,7
0,carrera,albert-xlarge-spanish,[2299],6,6
0,carrera,albert-xlarge-spanish,[2299],8,7
0,carrera,albert-xlarge-spanish,[2299],8,6
0,carrera,albert-xlarge-spanish,[2299],7,6
0,cartel,albert-xlarge-spanish,[7385],6,6
0,cartel,albert-xlarge-spanish,[7385],6,6
0,cartel,albert-xlarge-spanish,[7385],6,6
0,cartel,albert-xlarge-spanish,[7385],6,6
0,cartel,albert-xlarge-spanish,[7385],6,6
0,cartel,albert-xlarge-spanish,[7385],6,6
0,casco,albert-xlarge-spanish,[8667],7,9
0,casco,albert-xlarge-spanish,[8667],7,7
0,casco,albert-xlarge-spanish,[8667],7,9
0,casco,albert-xlarge-spanish,[8667],9,7
0,casco,albert-xlarge-spanish,[8667],9,9
0,casco,albert-xlarge-spanish,[8667],7,9
0,caudal,albert-xlarge-spanish,[15904],6,7
0,caudal,albert-xlarge-spanish,[15904],6,6
0,caudal,albert-xlarge-spanish,[15904],6,6
0,caudal,albert-xlarge-spanish,[15904],7,6
0,caudal,albert-xlarge-spanish,[15904],7,6
0,caudal,albert-xlarge-spanish,[15904],6,6
0,cima,albert-xlarge-spanish,[12770],9,9
0,cima,albert-xlarge-spanish,[12770],9,9
0,cima,albert-xlarge-spanish,[12770],9,9
0,cima,albert-xlarge-spanish,[12770],9,9
0,cima,albert-xlarge-spanish,[12770],9,9
0,cima,albert-xlarge-spanish,[12770],9,9
0,cinta,albert-xlarge-spanish,[6801],7,7
0,cinta,albert-xlarge-spanish,[6801],7,6
0,cinta,albert-xlarge-spanish,[6801],7,7
0,cinta,albert-xlarge-spanish,[6801],7,7
0,cinta,albert-xlarge-spanish,[6801],7,6
0,cinta,albert-xlarge-spanish,[6801],7,6
0,cinta,albert-xlarge-spanish,[6801],7,7
0,cinta,albert-xlarge-spanish,[6801],7,7
0,cinta,albert-xlarge-spanish,[6801],7,6
0,cinta,albert-xlarge-spanish,[6801],6,7
0,cinta,albert-xlarge-spanish,[6801],6,7
0,cinta,albert-xlarge-spanish,[6801],6,6
0,cinta,albert-xlarge-spanish,[6801],7,7
0,cinta,albert-xlarge-spanish,[6801],7,6
0,cinta,albert-xlarge-spanish,[6801],7,6
0,clase,albert-xlarge-spanish,[2528],8,8
0,clase,albert-xlarge-spanish,[2528],8,9
0,clase,albert-xlarge-spanish,[2528],8,8
0,clase,albert-xlarge-spanish,[2528],8,9
0,clase,albert-xlarge-spanish,[2528],8,8
0,clase,albert-xlarge-spanish,[2528],9,8
0,clave,albert-xlarge-spanish,[3336],6,7
0,clave,albert-xlarge-spanish,[3336],6,6
0,clave,albert-xlarge-spanish,[3336],6,7
0,clave,albert-xlarge-spanish,[3336],7,6
0,clave,albert-xlarge-spanish,[3336],7,7
0,clave,albert-xlarge-spanish,[3336],6,7
0,clima,albert-xlarge-spanish,[4612],7,6
0,clima,albert-xlarge-spanish,[4612],7,6
0,clima,albert-xlarge-spanish,[4612],7,7
0,clima,albert-xlarge-spanish,[4612],6,6
0,clima,albert-xlarge-spanish,[4612],6,7
0,clima,albert-xlarge-spanish,[4612],6,7
0,colonia,albert-xlarge-spanish,[7677],7,6
0,colonia,albert-xlarge-spanish,[7677],7,7
0,colonia,albert-xlarge-spanish,[7677],7,7
0,colonia,albert-xlarge-spanish,[7677],7,6
0,colonia,albert-xlarge-spanish,[7677],7,6
0,colonia,albert-xlarge-spanish,[7677],7,7
0,colonia,albert-xlarge-spanish,[7677],7,7
0,colonia,albert-xlarge-spanish,[7677],6,7
0,colonia,albert-xlarge-spanish,[7677],6,7
0,colonia,albert-xlarge-spanish,[7677],6,6
0,colonia,albert-xlarge-spanish,[7677],6,6
0,colonia,albert-xlarge-spanish,[7677],6,7
0,colonia,albert-xlarge-spanish,[7677],6,7
0,colonia,albert-xlarge-spanish,[7677],7,7
0,colonia,albert-xlarge-spanish,[7677],7,6
0,colonia,albert-xlarge-spanish,[7677],7,6
0,colonia,albert-xlarge-spanish,[7677],7,7
0,colonia,albert-xlarge-spanish,[7677],7,7
0,colonia,albert-xlarge-spanish,[7677],7,6
0,colonia,albert-xlarge-spanish,[7677],7,6
0,colonia,albert-xlarge-spanish,[7677],7,7
0,colonia,albert-xlarge-spanish,[7677],7,7
0,colonia,albert-xlarge-spanish,[7677],6,6
0,colonia,albert-xlarge-spanish,[7677],6,7
0,colonia,albert-xlarge-spanish,[7677],6,7
0,colonia,albert-xlarge-spanish,[7677],6,7
0,colonia,albert-xlarge-spanish,[7677],6,7
0,colonia,albert-xlarge-spanish,[7677],7,7
0,columna,albert-xlarge-spanish,[7839],7,7
0,columna,albert-xlarge-spanish,[7839],7,6
0,columna,albert-xlarge-spanish,[7839],7,8
0,columna,albert-xlarge-spanish,[7839],7,6
0,columna,albert-xlarge-spanish,[7839],7,8
0,columna,albert-xlarge-spanish,[7839],6,8
0,compañía,albert-xlarge-spanish,[2332],8,7
0,compañía,albert-xlarge-spanish,[2332],8,7
0,compañía,albert-xlarge-spanish,[2332],8,8
0,compañía,albert-xlarge-spanish,[2332],7,7
0,compañía,albert-xlarge-spanish,[2332],7,8
0,compañía,albert-xlarge-spanish,[2332],7,8
0,compás,albert-xlarge-spanish,[29561],8,6
0,compás,albert-xlarge-spanish,[29561],8,7
0,compás,albert-xlarge-spanish,[29561],8,6
0,compás,albert-xlarge-spanish,[29561],6,7
0,compás,albert-xlarge-spanish,[29561],6,6
0,compás,albert-xlarge-spanish,[29561],7,6
0,copa,albert-xlarge-spanish,[3976],7,7
0,copa,albert-xlarge-spanish,[3976],7,7
0,copa,albert-xlarge-spanish,[3976],7,7
0,copa,albert-xlarge-spanish,[3976],7,8
0,copa,albert-xlarge-spanish,[3976],7,7
0,copa,albert-xlarge-spanish,[3976],7,7
0,copa,albert-xlarge-spanish,[3976],7,8
0,copa,albert-xlarge-spanish,[3976],7,7
0,copa,albert-xlarge-spanish,[3976],7,8
0,copa,albert-xlarge-spanish,[3976],7,8
0,corazón,albert-xlarge-spanish,[2652],6,7
0,corazón,albert-xlarge-spanish,[2652],6,6
0,corazón,albert-xlarge-spanish,[2652],6,7
0,corazón,albert-xlarge-spanish,[2652],7,6
0,corazón,albert-xlarge-spanish,[2652],7,7
0,corazón,albert-xlarge-spanish,[2652],6,7
0,cordón,albert-xlarge-spanish,[17483],9,9
0,cordón,albert-xlarge-spanish,[17483],9,10
0,cordón,albert-xlarge-spanish,[17483],9,8
0,cordón,albert-xlarge-spanish,[17483],9,8
0,cordón,albert-xlarge-spanish,[17483],9,8
0,cordón,albert-xlarge-spanish,[17483],9,10
0,cordón,albert-xlarge-spanish,[17483],9,8
0,cordón,albert-xlarge-spanish,[17483],9,8
0,cordón,albert-xlarge-spanish,[17483],9,8
