Sentence_1,Sentence_2,Word,Same_sense,Distance,Layer,S1_ntokens,S2_ntokens,token_diffs
Él alcanzó su sueño,Él abandonó su sueño,sueño,True,0.0015677809715270996,3,6,6,0
Él alcanzó su sueño,Él moría de sueño,sueño,False,0.18386536836624146,3,6,6,0
Él alcanzó su sueño,Él tenía sueño,sueño,False,0.21469956636428833,3,6,6,0
Él alcanzó su sueño,Él recordó su sueño,sueño,False,0.0017529129981994629,3,6,6,0
Él alcanzó su sueño,Él relató su sueño,sueño,False,0.033403635025024414,3,6,6,0
Él abandonó su sueño,Él moría de sueño,sueño,False,0.18331575393676758,3,6,6,0
Él abandonó su sueño,Él tenía sueño,sueño,False,0.2116139531135559,3,6,6,0
Él abandonó su sueño,Él recordó su sueño,sueño,False,0.002186119556427002,3,6,6,0
Él abandonó su sueño,Él relató su sueño,sueño,False,0.03353166580200195,3,6,6,0
Él moría de sueño,Él tenía sueño,sueño,True,0.16773486137390137,3,6,6,0
Él moría de sueño,Él recordó su sueño,sueño,False,0.18317550420761108,3,6,6,0
Él moría de sueño,Él relató su sueño,sueño,False,0.19281601905822754,3,6,6,0
Él tenía sueño,Él recordó su sueño,sueño,False,0.20736163854599,3,5,5,0
Él tenía sueño,Él relató su sueño,sueño,False,0.21548014879226685,3,5,5,0
Él recordó su sueño,Él relató su sueño,sueño,True,0.03344464302062988,3,6,6,0
Le gustó la tabla de madera,Le gustó la tabla astillada,tabla,True,0.07687979936599731,3,8,8,0
Le gustó la tabla de madera,Le gustó la tabla de ajedrez,tabla,False,0.08459270000457764,3,8,8,0
Le gustó la tabla de madera,Le gustó la tabla de juego,tabla,False,0.09194666147232056,3,8,8,0
Le gustó la tabla astillada,Le gustó la tabla de ajedrez,tabla,False,0.10834980010986328,3,8,8,0
Le gustó la tabla astillada,Le gustó la tabla de juego,tabla,False,0.1237451434135437,3,8,8,0
Le gustó la tabla de ajedrez,Le gustó la tabla de juego,tabla,True,0.07471120357513428,3,8,8,0
Le gustó el taco mexicano,Le gustó el taco delicioso,taco,True,0.0256233811378479,3,7,7,0
Le gustó el taco mexicano,Le gustó el taco del zapato,taco,False,0.07560968399047852,3,7,7,0
Le gustó el taco mexicano,Le gustó el taco puntiagudo,taco,False,0.05027514696121216,3,7,7,0
Le gustó el taco delicioso,Le gustó el taco del zapato,taco,False,0.07351928949356079,3,7,7,0
Le gustó el taco delicioso,Le gustó el taco puntiagudo,taco,False,0.04511904716491699,3,7,7,0
Le gustó el taco del zapato,Le gustó el taco puntiagudo,taco,True,0.06285136938095093,3,8,8,0
Tocó la tecla del ordenador,Tocó la tecla espaciadora,tecla,True,0.03697174787521362,3,8,8,0
Tocó la tecla del ordenador,Tocó la tecla desafinada,tecla,False,0.05543684959411621,3,8,8,0
Tocó la tecla del ordenador,Tocó la tecla afinada,tecla,False,0.07485699653625488,3,8,8,0
Tocó la tecla espaciadora,Tocó la tecla desafinada,tecla,False,0.02983003854751587,3,9,9,0
Tocó la tecla espaciadora,Tocó la tecla afinada,tecla,False,0.0444796085357666,3,9,9,0
Tocó la tecla desafinada,Tocó la tecla afinada,tecla,True,0.027868151664733887,3,8,8,0
Le gustó el título profesional,Le gustó el título halagador,título,True,0.11115491390228271,3,7,7,0
Le gustó el título profesional,Le gustó el título del poema,título,False,0.14987444877624512,3,7,7,0
Le gustó el título profesional,Le gustó el título del libro,título,False,0.1408613920211792,3,7,7,0
Le gustó el título profesional,Le gustó el título legal,título,False,0.05241459608078003,3,7,7,0
Le gustó el título profesional,Le gustó el título propietario,título,False,0.14164799451828003,3,7,7,0
Le gustó el título halagador,Le gustó el título del poema,título,False,0.17650407552719116,3,8,8,0
Le gustó el título halagador,Le gustó el título del libro,título,False,0.17952996492385864,3,8,8,0
Le gustó el título halagador,Le gustó el título legal,título,False,0.12525182962417603,3,8,8,0
Le gustó el título halagador,Le gustó el título propietario,título,False,0.15340447425842285,3,8,8,0
Le gustó el título del poema,Le gustó el título del libro,título,True,0.012980163097381592,3,8,8,0
Le gustó el título del poema,Le gustó el título legal,título,False,0.1479225754737854,3,8,8,0
Le gustó el título del poema,Le gustó el título propietario,título,False,0.21844744682312012,3,8,8,0
Le gustó el título del libro,Le gustó el título legal,título,False,0.13958334922790527,3,8,8,0
Le gustó el título del libro,Le gustó el título propietario,título,False,0.20959782600402832,3,8,8,0
Le gustó el título legal,Le gustó el título propietario,título,True,0.14811140298843384,3,7,7,0
Se trataba de un vaso antiguo,Se trataba de un vaso cristalino,vaso,True,0.032316744327545166,3,8,8,0
Se trataba de un vaso antiguo,Se trataba de un vaso sanguíneo,vaso,False,0.050002217292785645,3,8,8,0
Se trataba de un vaso antiguo,Se trataba de un vaso obstruido,vaso,False,0.0836343765258789,3,8,8,0
Se trataba de un vaso cristalino,Se trataba de un vaso sanguíneo,vaso,False,0.04977619647979736,3,9,9,0
Se trataba de un vaso cristalino,Se trataba de un vaso obstruido,vaso,False,0.05102550983428955,3,9,9,0
Se trataba de un vaso sanguíneo,Se trataba de un vaso obstruido,vaso,True,0.0515899658203125,3,8,8,0
Ella vio la vela del barco,Ella vio la vela de lona,vela,True,0.049915850162506104,3,8,8,0
Ella vio la vela del barco,Ella vio la vela de cera,vela,False,0.06381964683532715,3,8,8,0
Ella vio la vela del barco,Ella vio la vela derretida,vela,False,0.07872802019119263,3,8,8,0
Ella vio la vela de lona,Ella vio la vela de cera,vela,False,0.01252371072769165,3,9,9,0
Ella vio la vela de lona,Ella vio la vela derretida,vela,False,0.036230385303497314,3,9,9,0
Ella vio la vela de cera,Ella vio la vela derretida,vela,True,0.037320852279663086,3,8,8,0
Aumentó el volumen de la corriente,Aumentó el volumen del agua,volumen,True,0.02804434299468994,3,8,8,0
Aumentó el volumen de la corriente,Aumentó el volumen de la voz,volumen,False,0.11439371109008789,3,8,8,0
Aumentó el volumen de la corriente,Aumentó el volumen de la bocina,volumen,False,0.06356579065322876,3,8,8,0
Aumentó el volumen del agua,Aumentó el volumen de la voz,volumen,False,0.11738622188568115,3,7,7,0
Aumentó el volumen del agua,Aumentó el volumen de la bocina,volumen,False,0.06576180458068848,3,7,7,0
Aumentó el volumen de la voz,Aumentó el volumen de la bocina,volumen,True,0.05010443925857544,3,8,8,0
Tenía un órgano eclesiástico,Tenía un órgano ceremonial,órgano,True,0.10672146081924438,3,7,7,0
Tenía un órgano eclesiástico,Tenía un órgano herido,órgano,False,0.15605992078781128,3,7,7,0
Tenía un órgano eclesiástico,Tenía un órgano operado,órgano,False,0.058513760566711426,3,7,7,0
Tenía un órgano ceremonial,Tenía un órgano herido,órgano,False,0.18931138515472412,3,7,7,0
Tenía un órgano ceremonial,Tenía un órgano operado,órgano,False,0.12876319885253906,3,7,7,0
Tenía un órgano herido,Tenía un órgano operado,órgano,True,0.1102222204208374,3,6,6,0
Compró el aceite de oliva,Compró el aceite de cocina,aceite,True,0.06914043426513672,4,7,7,0
Compró el aceite de oliva,Compró el aceite de motor,aceite,False,0.06826889514923096,4,7,7,0
Compró el aceite de oliva,Compró el aceite de carro,aceite,False,0.09554940462112427,4,7,7,0
Compró el aceite de cocina,Compró el aceite de motor,aceite,False,0.048958778381347656,4,7,7,0
Compró el aceite de cocina,Compró el aceite de carro,aceite,False,0.036921679973602295,4,7,7,0
Compró el aceite de motor,Compró el aceite de carro,aceite,True,0.044110000133514404,4,7,7,0
Le gustó el ala sureste,Le gustó el ala remodelada,ala,True,0.11366862058639526,4,7,7,0
Le gustó el ala sureste,Le gustó el ala plumosa,ala,False,0.12243866920471191,4,7,7,0
Le gustó el ala sureste,Le gustó el ala de águila,ala,False,0.13091415166854858,4,7,7,0
Le gustó el ala remodelada,Le gustó el ala plumosa,ala,False,0.11964619159698486,4,8,8,0
Le gustó el ala remodelada,Le gustó el ala de águila,ala,False,0.12250411510467529,4,8,8,0
Le gustó el ala plumosa,Le gustó el ala de águila,ala,True,0.13522839546203613,4,8,8,0
Evaluó el algodón cultivado,Evaluó el algodón sembrado,algodón,True,0.01779693365097046,4,8,8,0
Evaluó el algodón cultivado,Evaluó el algodón endulzado,algodón,False,0.09070825576782227,4,8,8,0
Evaluó el algodón cultivado,Evaluó el algodón caramelizado,algodón,False,0.0798255205154419,4,8,8,0
Evaluó el algodón sembrado,Evaluó el algodón endulzado,algodón,False,0.09468191862106323,4,8,8,0
Evaluó el algodón sembrado,Evaluó el algodón caramelizado,algodón,False,0.08891934156417847,4,8,8,0
Evaluó el algodón endulzado,Evaluó el algodón caramelizado,algodón,True,0.03547793626785278,4,9,9,0
Se trataba del arte de mentir,Se trataba del arte de guerra,arte,True,0.0987471342086792,4,8,8,0
Se trataba del arte de mentir,Se trataba del arte renacentista,arte,False,0.29678523540496826,4,8,8,0
Se trataba del arte de mentir,Se trataba del arte abstracto,arte,False,0.3080213665962219,4,8,8,0
Se trataba del arte de guerra,Se trataba del arte renacentista,arte,False,0.16740673780441284,4,8,8,0
Se trataba del arte de guerra,Se trataba del arte abstracto,arte,False,0.19033896923065186,4,8,8,0
Se trataba del arte renacentista,Se trataba del arte abstracto,arte,True,0.054186344146728516,4,7,7,0
Era un banco financiero,Era un banco exitoso,banco,True,0.07297146320343018,4,6,6,0
Era un banco financiero,Era un banco plástico,banco,False,0.09401214122772217,4,6,6,0
Era un banco financiero,Era un banco cómodo,banco,False,0.08999842405319214,4,6,6,0
Era un banco exitoso,Era un banco plástico,banco,False,0.04947894811630249,4,6,6,0
Era un banco exitoso,Era un banco cómodo,banco,False,0.04982900619506836,4,6,6,0
Era un banco plástico,Era un banco cómodo,banco,True,0.0017514824867248535,4,6,6,0
Disfrutó el baño caliente,Disfrutó el baño frío,baño,True,0.1475139856338501,4,7,7,0
Disfrutó el baño caliente,Disfrutó el baño remodelado,baño,False,0.14640825986862183,4,7,7,0
Disfrutó el baño caliente,Disfrutó el baño privado,baño,False,0.12728774547576904,4,7,7,0
Disfrutó el baño frío,Disfrutó el baño remodelado,baño,False,0.22127163410186768,4,7,7,0
Disfrutó el baño frío,Disfrutó el baño privado,baño,False,0.19894617795944214,4,7,7,0
Disfrutó el baño remodelado,Disfrutó el baño privado,baño,True,0.17668259143829346,4,8,8,0
Era una cadena de oro,Era una cadena elegante,cadena,True,0.08217054605484009,4,7,7,0
Era una cadena de oro,Era una cadena de hierro,cadena,False,0.037309885025024414,4,7,7,0
Era una cadena de oro,Era una cadena de reo,cadena,False,0.08284151554107666,4,7,7,0
Era una cadena de oro,Era una cadena de radio,cadena,False,0.1743563413619995,4,7,7,0
Era una cadena de oro,Era una cadena televisiva,cadena,False,0.2599064111709595,4,7,7,0
Era una cadena elegante,Era una cadena de hierro,cadena,False,0.09699660539627075,4,6,6,0
Era una cadena elegante,Era una cadena de reo,cadena,False,0.11892890930175781,4,6,6,0
Era una cadena elegante,Era una cadena de radio,cadena,False,0.22343778610229492,4,6,6,0
Era una cadena elegante,Era una cadena televisiva,cadena,False,0.2649841904640198,4,6,6,0
Era una cadena de hierro,Era una cadena de reo,cadena,True,0.07083141803741455,4,7,7,0
Era una cadena de hierro,Era una cadena de radio,cadena,False,0.181829571723938,4,7,7,0
Era una cadena de hierro,Era una cadena televisiva,cadena,False,0.27532607316970825,4,7,7,0
Era una cadena de reo,Era una cadena de radio,cadena,False,0.1391734480857849,4,8,8,0
Era una cadena de reo,Era una cadena televisiva,cadena,False,0.22106391191482544,4,8,8,0
Era una cadena de radio,Era una cadena televisiva,cadena,True,0.06515425443649292,4,7,7,0
Ella vio la caja registradora,Ella vio la caja bancaria,caja,True,0.07073909044265747,4,8,8,0
Ella vio la caja registradora,Ella vio la caja fuerte,caja,False,0.09118562936782837,4,8,8,0
Ella vio la caja registradora,Ella vio la caja sellada,caja,False,0.1368456482887268,4,8,8,0
Ella vio la caja registradora,Ella vio la caja acústica,caja,False,0.16523778438568115,4,8,8,0
Ella vio la caja registradora,Ella vio la caja percusiva,caja,False,0.12809067964553833,4,8,8,0
Ella vio la caja bancaria,Ella vio la caja fuerte,caja,False,0.06336808204650879,4,7,7,0
Ella vio la caja bancaria,Ella vio la caja sellada,caja,False,0.11580878496170044,4,7,7,0
Ella vio la caja bancaria,Ella vio la caja acústica,caja,False,0.11368769407272339,4,7,7,0
Ella vio la caja bancaria,Ella vio la caja percusiva,caja,False,0.11441183090209961,4,7,7,0
Ella vio la caja fuerte,Ella vio la caja sellada,caja,True,0.11137014627456665,4,7,7,0
Ella vio la caja fuerte,Ella vio la caja acústica,caja,False,0.12166786193847656,4,7,7,0
Ella vio la caja fuerte,Ella vio la caja percusiva,caja,False,0.14149630069732666,4,7,7,0
Ella vio la caja sellada,Ella vio la caja acústica,caja,False,0.06256473064422607,4,8,8,0
Ella vio la caja sellada,Ella vio la caja percusiva,caja,False,0.06653136014938354,4,8,8,0
Ella vio la caja acústica,Ella vio la caja percusiva,caja,True,0.08074671030044556,4,7,7,0
Condujo en la calle principal,Condujo en la calle marginal,calle,True,0.04271423816680908,4,7,7,0
Condujo en la calle principal,Condujo en la calle asfaltada,calle,False,0.06314307451248169,4,7,7,0
Condujo en la calle principal,Condujo en la calle resbalosa,calle,False,0.07439488172531128,4,7,7,0
Condujo en la calle marginal,Condujo en la calle asfaltada,calle,False,0.06260460615158081,4,7,7,0
Condujo en la calle marginal,Condujo en la calle resbalosa,calle,False,0.07227820158004761,4,7,7,0
Condujo en la calle asfaltada,Condujo en la calle resbalosa,calle,True,0.035819292068481445,4,8,8,0
Era un campo competitivo,Era un campo biológico,campo,True,0.08550935983657837,4,6,6,0
Era un campo competitivo,Era un campo cultivado,campo,False,0.10048681497573853,4,6,6,0
Era un campo competitivo,Era un campo abandonado,campo,False,0.12548226118087769,4,6,6,0
Era un campo biológico,Era un campo cultivado,campo,False,0.11021846532821655,4,6,6,0
Era un campo biológico,Era un campo abandonado,campo,False,0.07849699258804321,4,6,6,0
Era un campo cultivado,Era un campo abandonado,campo,True,0.06397271156311035,4,7,7,0
Estaba en el canal televisivo,Estaba en el canal de comedia,canal,True,0.06352454423904419,4,7,7,0
Estaba en el canal televisivo,Estaba en el canal navegable,canal,False,0.25897693634033203,4,7,7,0
Estaba en el canal televisivo,Estaba en el canal marítimo,canal,False,0.13947927951812744,4,7,7,0
Estaba en el canal televisivo,Estaba en el canal cervical,canal,False,0.2199704647064209,4,7,7,0
Estaba en el canal televisivo,Estaba en el canal uterino,canal,False,0.23086297512054443,4,7,7,0
Estaba en el canal de comedia,Estaba en el canal navegable,canal,False,0.29355359077453613,4,8,8,0
Estaba en el canal de comedia,Estaba en el canal marítimo,canal,False,0.15598398447036743,4,8,8,0
Estaba en el canal de comedia,Estaba en el canal cervical,canal,False,0.2510272264480591,4,8,8,0
Estaba en el canal de comedia,Estaba en el canal uterino,canal,False,0.2611103057861328,4,8,8,0
Estaba en el canal navegable,Estaba en el canal marítimo,canal,True,0.1527193784713745,4,8,8,0
Estaba en el canal navegable,Estaba en el canal cervical,canal,False,0.12010282278060913,4,8,8,0
Estaba en el canal navegable,Estaba en el canal uterino,canal,False,0.13382327556610107,4,8,8,0
Estaba en el canal marítimo,Estaba en el canal cervical,canal,False,0.14948302507400513,4,7,7,0
Estaba en el canal marítimo,Estaba en el canal uterino,canal,False,0.1654064655303955,4,7,7,0
Estaba en el canal cervical,Estaba en el canal uterino,canal,True,0.027258872985839844,4,8,8,0
Se trataba de la capa de superhéroe,Se trataba de la capa de tela,capa,True,0.059592604637145996,4,10,10,0
Se trataba de la capa de superhéroe,Se trataba de la capa atmosférica,capa,False,0.06760203838348389,4,10,10,0
Se trataba de la capa de superhéroe,Se trataba de la capa de ozono,capa,False,0.23436897993087769,4,10,10,0
Se trataba de la capa de tela,Se trataba de la capa atmosférica,capa,False,0.10015684366226196,4,9,9,0
Se trataba de la capa de tela,Se trataba de la capa de ozono,capa,False,0.23670285940170288,4,9,9,0
Se trataba de la capa atmosférica,Se trataba de la capa de ozono,capa,True,0.3002479672431946,4,8,8,0
Le gustó la capital holandesa,Le gustó la capital antigua,capital,True,0.06820082664489746,4,7,7,0
Le gustó la capital holandesa,Le gustó el capital financiero,capital,False,0.39942455291748047,4,7,7,0
Le gustó la capital holandesa,Le gustó el capital económico,capital,False,0.397436261177063,4,7,7,0
Le gustó la capital antigua,Le gustó el capital financiero,capital,False,0.3986271619796753,4,7,7,0
Le gustó la capital antigua,Le gustó el capital económico,capital,False,0.3753136396408081,4,7,7,0
Le gustó el capital financiero,Le gustó el capital económico,capital,True,0.0717894434928894,4,7,7,0
Fue una carrera profesional,Fue una carrera universitaria,carrera,True,0.07706373929977417,4,6,6,0
Fue una carrera profesional,Fue una carrera académica,carrera,True,0.0759844183921814,4,6,6,0
Fue una carrera profesional,Fue una carrera benéfica,carrera,False,0.0732278823852539,4,6,6,0
Fue una carrera profesional,Fue una carrera reñida,carrera,False,0.11665594577789307,4,6,6,0
Fue una carrera profesional,Fue una carrera olímpica,carrera,False,0.08071243762969971,4,6,6,0
Fue una carrera universitaria,Fue una carrera académica,carrera,True,0.1593489646911621,4,6,6,0
Fue una carrera universitaria,Fue una carrera benéfica,carrera,False,0.1526133418083191,4,6,6,0
Fue una carrera universitaria,Fue una carrera reñida,carrera,False,0.1985255479812622,4,6,6,0
Fue una carrera universitaria,Fue una carrera olímpica,carrera,False,0.17125576734542847,4,6,6,0
Fue una carrera académica,Fue una carrera benéfica,carrera,False,0.033752262592315674,4,6,6,0
Fue una carrera académica,Fue una carrera reñida,carrera,False,0.0468326210975647,4,6,6,0
Fue una carrera académica,Fue una carrera olímpica,carrera,False,0.00301516056060791,4,6,6,0
Fue una carrera benéfica,Fue una carrera reñida,carrera,True,0.04024052619934082,4,7,7,0
Fue una carrera benéfica,Fue una carrera olímpica,carrera,True,0.034448981285095215,4,7,7,0
Fue una carrera reñida,Fue una carrera olímpica,carrera,True,0.04682338237762451,4,8,8,0
Era un cartel publicitario,Era un cartel informativo,cartel,True,0.0428621768951416,4,7,7,0
Era un cartel publicitario,Era un cartel peligroso,cartel,False,0.12665647268295288,4,7,7,0
Era un cartel publicitario,Era un cartel dominante,cartel,False,0.12487137317657471,4,7,7,0
Era un cartel informativo,Era un cartel peligroso,cartel,False,0.11005741357803345,4,6,6,0
Era un cartel informativo,Era un cartel dominante,cartel,False,0.11564522981643677,4,6,6,0
Era un cartel peligroso,Era un cartel dominante,cartel,True,0.04404062032699585,4,6,6,0
Le gustó el casco protector,Le gustó el casco de la ciclista,casco,True,0.09604275226593018,4,7,7,0
Le gustó el casco protector,Le gustó el casco urbano,casco,False,0.2815502882003784,4,7,7,0
Le gustó el casco protector,Le gustó el casco de la ciudad,casco,False,0.20960897207260132,4,7,7,0
Le gustó el casco de la ciclista,Le gustó el casco urbano,casco,False,0.25800246000289917,4,9,9,0
Le gustó el casco de la ciclista,Le gustó el casco de la ciudad,casco,False,0.10727542638778687,4,9,9,0
Le gustó el casco urbano,Le gustó el casco de la ciudad,casco,True,0.11361449956893921,4,7,7,0
Era un caudal financiero,Era un caudal heredado,caudal,True,0.06305032968521118,4,6,6,0
Era un caudal financiero,Era un caudal ambiental,caudal,False,0.07469022274017334,4,6,6,0
Era un caudal financiero,Era un caudal ecológico,caudal,False,0.11478739976882935,4,6,6,0
Era un caudal heredado,Era un caudal ambiental,caudal,False,0.08323204517364502,4,7,7,0
Era un caudal heredado,Era un caudal ecológico,caudal,False,0.0961189866065979,4,7,7,0
Era un caudal ambiental,Era un caudal ecológico,caudal,True,0.07093167304992676,4,6,6,0
Estaba en la cima de la montaña,Estaba en la cima de la loma,cima,True,0.0510135293006897,4,9,9,0
Estaba en la cima de la montaña,Estaba en la cima de su carrera,cima,False,0.08792722225189209,4,9,9,0
Estaba en la cima de la montaña,Estaba en la cima de la fama,cima,False,0.07536280155181885,4,9,9,0
Estaba en la cima de la loma,Estaba en la cima de su carrera,cima,False,0.15665864944458008,4,9,9,0
Estaba en la cima de la loma,Estaba en la cima de la fama,cima,False,0.13246649503707886,4,9,9,0
Estaba en la cima de su carrera,Estaba en la cima de la fama,cima,True,0.04286205768585205,4,9,9,0
Usó la cinta adhesiva,Usó la cinta pegante,cinta,True,0.07376837730407715,4,7,7,0
Usó la cinta adhesiva,Usó la cinta rosada,cinta,False,0.08407741785049438,4,7,7,0
Usó la cinta adhesiva,Usó la cinta decorativa,cinta,False,0.051961302757263184,4,7,7,0
Usó la cinta adhesiva,Usó la cinta métrica,cinta,False,0.08921760320663452,4,7,7,0
Usó la cinta adhesiva,Usó la cinta quirúrgica,cinta,False,0.09948301315307617,4,7,7,0
Usó la cinta pegante,Usó la cinta rosada,cinta,False,0.08204495906829834,4,8,8,0
Usó la cinta pegante,Usó la cinta decorativa,cinta,False,0.06223255395889282,4,8,8,0
Usó la cinta pegante,Usó la cinta métrica,cinta,False,0.06250518560409546,4,8,8,0
Usó la cinta pegante,Usó la cinta quirúrgica,cinta,False,0.05951458215713501,4,8,8,0
Usó la cinta rosada,Usó la cinta decorativa,cinta,True,0.06741654872894287,4,7,7,0
Usó la cinta rosada,Usó la cinta métrica,cinta,False,0.10398536920547485,4,7,7,0
Usó la cinta rosada,Usó la cinta quirúrgica,cinta,False,0.09836691617965698,4,7,7,0
Usó la cinta decorativa,Usó la cinta métrica,cinta,False,0.07323378324508667,4,7,7,0
Usó la cinta decorativa,Usó la cinta quirúrgica,cinta,False,0.0771682858467102,4,7,7,0
Usó la cinta métrica,Usó la cinta quirúrgica,cinta,False,0.02090376615524292,4,7,7,0
Se trataba de una clase media,Se trataba de una clase social,clase,True,0.07061785459518433,4,8,8,0
Se trataba de una clase media,Se trataba de una clase de geología,clase,False,0.314750611782074,4,8,8,0
Se trataba de una clase media,Se trataba de una clase aburrida,clase,False,0.1997288465499878,4,8,8,0
Se trataba de una clase social,Se trataba de una clase de geología,clase,False,0.24718314409255981,4,8,8,0
Se trataba de una clase social,Se trataba de una clase aburrida,clase,False,0.1778392791748047,4,8,8,0
Se trataba de una clase de geología,Se trataba de una clase aburrida,clase,True,0.17180615663528442,4,10,10,0
Era la clave musical,Era la clave de sol,clave,True,0.06921231746673584,4,6,6,0
Era la clave musical,Era la clave esencial,clave,False,0.07628422975540161,4,6,6,0
Era la clave musical,Era la clave al caso,clave,False,0.12909066677093506,4,6,6,0
Era la clave de sol,Era la clave esencial,clave,False,0.09866440296173096,4,7,7,0
Era la clave de sol,Era la clave al caso,clave,False,0.12030434608459473,4,7,7,0
Era la clave esencial,Era la clave al caso,clave,True,0.08142483234405518,4,6,6,0
El clima estaba tenso,El clima estaba amigable,clima,True,0.03454822301864624,4,6,6,0
El clima estaba tenso,El clima estaba frío,clima,False,0.04075503349304199,4,6,6,0
El clima estaba tenso,El clima estaba lluvioso,clima,False,0.06450432538986206,4,6,6,0
El clima estaba amigable,El clima estaba frío,clima,False,0.02260798215866089,4,6,6,0
El clima estaba amigable,El clima estaba lluvioso,clima,False,0.0588415265083313,4,6,6,0
El clima estaba frío,El clima estaba lluvioso,clima,True,0.05387920141220093,4,6,6,0
Era una colonia fragante,Era una colonia sutil,colonia,True,0.03325366973876953,4,7,7,0
Era una colonia fragante,Era una colonia de hombre,colonia,True,0.0700262188911438,4,7,7,0
Era una colonia fragante,Era una colonia oprimida,colonia,False,0.07044243812561035,4,7,7,0
Era una colonia fragante,Era una colonia abandonada,colonia,False,0.06345558166503906,4,7,7,0
Era una colonia fragante,Era una colonia rebelde,colonia,False,0.06533753871917725,4,7,7,0
Era una colonia fragante,Era una colonia bacteriana,colonia,False,0.07203155755996704,4,7,7,0
Era una colonia fragante,Era una colonia de hormigas,colonia,False,0.11179536581039429,4,7,7,0
Era una colonia sutil,Era una colonia de hombre,colonia,True,0.06419682502746582,4,6,6,0
Era una colonia sutil,Era una colonia oprimida,colonia,False,0.06935888528823853,4,6,6,0
Era una colonia sutil,Era una colonia abandonada,colonia,False,0.05324363708496094,4,6,6,0
Era una colonia sutil,Era una colonia rebelde,colonia,False,0.05167341232299805,4,6,6,0
Era una colonia sutil,Era una colonia bacteriana,colonia,False,0.06897389888763428,4,6,6,0
Era una colonia sutil,Era una colonia de hormigas,colonia,False,0.11264050006866455,4,6,6,0
Era una colonia de hombre,Era una colonia oprimida,colonia,False,0.10323667526245117,4,7,7,0
Era una colonia de hombre,Era una colonia abandonada,colonia,False,0.09095227718353271,4,7,7,0
Era una colonia de hombre,Era una colonia rebelde,colonia,False,0.08829540014266968,4,7,7,0
Era una colonia de hombre,Era una colonia bacteriana,colonia,False,0.07697325944900513,4,7,7,0
Era una colonia de hombre,Era una colonia de hormigas,colonia,False,0.051669538021087646,4,7,7,0
Era una colonia oprimida,Era una colonia abandonada,colonia,True,0.05906754732131958,4,7,7,0
Era una colonia oprimida,Era una colonia rebelde,colonia,True,0.04477196931838989,4,7,7,0
Era una colonia oprimida,Era una colonia bacteriana,colonia,False,0.09088832139968872,4,7,7,0
Era una colonia oprimida,Era una colonia de hormigas,colonia,False,0.14177191257476807,4,7,7,0
Era una colonia abandonada,Era una colonia rebelde,colonia,True,0.03938943147659302,4,6,6,0
Era una colonia abandonada,Era una colonia bacteriana,colonia,False,0.08665460348129272,4,6,6,0
Era una colonia abandonada,Era una colonia de hormigas,colonia,False,0.11264693737030029,4,6,6,0
Era una colonia rebelde,Era una colonia bacteriana,colonia,False,0.08375793695449829,4,6,6,0
Era una colonia rebelde,Era una colonia de hormigas,colonia,False,0.12892192602157593,4,6,6,0
Era una colonia bacteriana,Era una colonia de hormigas,colonia,True,0.07939505577087402,4,7,7,0
Era una columna de mármol,Era una columna decorativa,columna,True,0.09711277484893799,4,7,7,0
Era una columna de mármol,Era una columna vertebral,columna,False,0.1889246702194214,4,7,7,0
Era una columna de mármol,Era una columna encorvada,columna,False,0.0972602367401123,4,7,7,0
Era una columna decorativa,Era una columna vertebral,columna,False,0.16424506902694702,4,7,7,0
Era una columna decorativa,Era una columna encorvada,columna,False,0.07553797960281372,4,7,7,0
Era una columna vertebral,Era una columna encorvada,columna,True,0.1433473825454712,4,6,6,0
Le gustó la compañía de inversiones,Le gustó la compañía financiera,compañía,True,0.16881036758422852,4,8,8,0
Le gustó la compañía de inversiones,Le gustó la compañía teatral,compañía,False,0.1737680435180664,4,8,8,0
Le gustó la compañía de inversiones,Le gustó la compañía de actores,compañía,False,0.140816330909729,4,8,8,0
Le gustó la compañía financiera,Le gustó la compañía teatral,compañía,False,0.07771360874176025,4,7,7,0
Le gustó la compañía financiera,Le gustó la compañía de actores,compañía,False,0.20913976430892944,4,7,7,0
Le gustó la compañía teatral,Le gustó la compañía de actores,compañía,True,0.14059984683990479,4,7,7,0
Él navegaba con el compás,Él observaba el compás,compás,True,0.14068716764450073,4,8,8,0
Él navegaba con el compás,Él bailaba al compás,compás,False,0.23537075519561768,4,8,8,0
Él navegaba con el compás,Él cantaba al compás,compás,False,0.19572269916534424,4,8,8,0
Él observaba el compás,Él bailaba al compás,compás,False,0.19280898571014404,4,7,7,0
Él observaba el compás,Él cantaba al compás,compás,False,0.14263325929641724,4,7,7,0
Él bailaba al compás,Él cantaba al compás,compás,True,0.03734499216079712,4,7,7,0
Él vio la copa mundial,Él vio la copa deportiva,copa,True,0.13490843772888184,4,7,7,0
Él vio la copa mundial,Él vio la copa llena,copa,False,0.3448445796966553,4,7,7,0
Él vio la copa mundial,Él vio la copa vacía,copa,False,0.22360730171203613,4,7,7,0
Él vio la copa mundial,Él vio la copa de cristal,copa,False,0.2678581476211548,4,7,7,0
Él vio la copa deportiva,Él vio la copa llena,copa,False,0.25387823581695557,4,7,7,0
Él vio la copa deportiva,Él vio la copa vacía,copa,False,0.10169148445129395,4,7,7,0
Él vio la copa deportiva,Él vio la copa de cristal,copa,False,0.188035249710083,4,7,7,0
Él vio la copa llena,Él vio la copa vacía,copa,True,0.14305883646011353,4,7,7,0
